match;time;action;position;score;rating_before;rating_change;rating_after;base_weight;time_mult;score_mult;pos_mult;momentum_mult;context_mult
26112023_Bjerringbro-Silkeborg_vs_SAH.db;20.40;Udvisning;HF;5-7;1520,4129659438513;-0,7673505516893329;1519,645615392162;-45;1,0;1,5;1,0;0,9983881720251491;1,4200000000000002
26112023_Bjerringbro-Silkeborg_vs_SAH.db;33.27;Mål;HF;12-14;1519,645615392162;0,8955541903064841;1520,5411695824685;65;1,0;1,5;1,0;1,0005901265176134;1,1500000000000001
26112023_Bjerringbro-Silkeborg_vs_SAH.db;34.41;Skud reddet;HF;12-14;1520,5411695824685;0,9665700622160784;1521,5077396446845;70;1,0;1,5;1,0;1,0017991138005402;1,1500000000000001
26112023_Bjerringbro-Silkeborg_vs_SAH.db;41.47;Fejlaflevering;HF;18-17;1521,5077396446845;-0,5211358989990913;1520,9866037456854;-30;1,0;1,5;1,0;1,0007384046760004;1,445
26112023_Bjerringbro-Silkeborg_vs_SAH.db;47.59;Tilkendt straffe;HF;21-19;1520,9866037456854;0,5358954157040898;1521,5224991613895;25;1,4;1,5;1,0;1,001585317367265;1,2750000000000001
26112023_Bjerringbro-Silkeborg_vs_SAH.db;52.12;Fejlaflevering;HF;21-21;1521,5224991613895;-0,9725794065764148;1520,5499197548131;-30;1,4;1,7;1,0;1,000282265077172;1,7
26112023_Bjerringbro-Silkeborg_vs_SAH.db;53.36;Mål;HF;22-22;1520,5499197548131;2,141652343078931;1522,691572097892;65;1,4;1,7;1,0;1,003179504087428;1,7300000000000002
26112023_Bjerringbro-Silkeborg_vs_SAH.db;57.40;Mål;HB;25-23;1522,691572097892;2,309880998931476;1525,0014530968235;65;1,8;1,5;1,0;1,0058725632352394;1,6400000000000001
26112023_Bjerringbro-Silkeborg_vs_SAH.db;58.21;Mål;HF;26-23;1525,0014530968235;2,005388011870764;1527,0068411086943;65;1,8;1,2;1,0;1,0087609581485038;1,7750000000000001
26112023_Bjerringbro-Silkeborg_vs_SAH.db;59.10;Mål;ST;27-23;1527,0068411086943;2,0111465470415624;1529,0179876557359;65;1,8;1,2;1,0;1,0104353949573697;1,7750000000000001
2842024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;47.15;Mål;PL;32-18;1529,0179876557359;0,6574397897290964;1529,675427445465;65;1,4;0,65;1,0;1,0107052951984883;1,3750000000000002
2842024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;47.56;Mål;PL;33-19;1529,675427445465;0,6576154003209922;1530,333042845786;65;1,4;0,65;1,0;1,0086063150535942;1,3750000000000002
2842024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;52.09;Udvisning;HF;34-20;1530,333042845786;-0,3865907317094752;1529,9464521140765;-45;1,4;0,65;1,0;1,004936631027478;1,1700000000000002
2842024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;55.29;Fejlaflevering;HF;36-23;1529,9464521140765;-0,28971117148557823;1529,656740942591;-30;1,4;0,65;1,0;1,0022083536739161;1,32
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;1.34;Skud reddet;PL;1-0;1529,656740942591;0,8250179167444003;1530,4817588593353;70;0,8;1,5;1,0;1,0017636179019562;1,225
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;2.39;Mål;HF;1-1;1530,4817588593353;1,0626708458703433;1531,5444297052056;65;0,8;1,7;1,0;1,0027983438459562;1,5000000000000002
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;9.26;Mål;HF;5-6;1531,5444297052056;0,7665390540357748;1532,3109687592414;65;0,8;1,5;1,0;1,003178671151487;1,225
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;11.21;Skud reddet;HF;6-7;1532,3109687592414;0,8258166820919541;1533,1367854413334;70;0,8;1,5;1,0;1,0043826608032176;1,225
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;12.08;Mål;HF;7-8;1533,1367854413334;0,7677501059179122;1533,9045355472513;65;0,8;1,5;1,0;1,0052357523991495;1,225
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;13.05;Skud på stolpe;PL;8-8;1533,9045355472513;-0,07054342416040527;1533,8339921230909;-5;0,8;1,7;1,0;1,0037145920386366;1,2900000000000003
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;39.16;Skud på stolpe;VB;24-21;1533,8339921230909;-0,051309889945059695;1533,7826822331458;-5;1,0;1,2;1,0;1,0022763123490808;1,065
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;40.32;Mål;HF;24-22;1533,7826822331458;1,016308180722035;1534,7989904138678;65;1,0;1,5;1,0;1,0030744212462415;1,3
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;43.57;Skud reddet;HF;24-23;1534,7989904138678;1,0742927051546758;1535,8732831190225;70;1,0;1,5;1,0;1,0038062073720728;1,2750000000000001
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;45.54;Mål;HF;25-25;1535,8732831190225;2,01875466364595;1537,8920377826685;65;1,4;1,7;1,0;1,006063307266543;1,6250000000000002
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;58.04;Mål;ST;30-31;1537,8920377826685;2,493085239204902;1540,3851230218734;65;1,8;1,5;1,0;1,0094080520964204;1,7650000000000001
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;59.27;Tabt bold;HF;31-31;1540,3851230218734;-1,2416930330448395;1539,1434299888285;-25;1,8;1,7;1,0;1,0059426387002275;2,0100000000000002
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;60.00;Skud reddet;HF;31-31;1539,1434299888285;3,430328778296598;1542,5737587671251;70;1,8;1,7;1,0;1,0100722790243803;1,99
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;16.14;Mål;HF;9-8;1542,5737587671251;1,2605702042224038;1543,8343289713475;65;1,0;1,5;1,0;1,009882512203064;1,6000000000000003
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;17.27;Skud reddet;PL;9-9;1543,8343289713475;1,249830597102573;1545,08415956845;70;1,0;1,7;1,0;1,008996882535403;1,3000000000000003
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;19.45;Mål;HF;10-10;1545,08415956845;1,3379298662418933;1546,422089434692;65;1,0;1,7;1,0;1,008037882883797;1,5000000000000002
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;20.44;Mål;ST;11-11;1546,422089434692;1,3366582327039396;1547,758747667396;65;1,0;1,7;1,0;1,010013299994287;1,5000000000000002
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;21.25;Fejlaflevering;HF;11-11;1547,758747667396;-0,6057655768045151;1547,1529820905914;-30;1,0;1,7;1,0;1,004925378449878;1,4700000000000004
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;23.32;Skud reddet;PL;12-12;1547,1529820905914;1,2436956483695667;1548,396677738961;70;1,0;1,7;1,0;1,0053399182708056;1,3000000000000003
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;42.48;Mål;HB;21-22;1548,396677738961;0,9998105487202338;1549,3964882876812;65;1,0;1,5;1,0;1,0052892984608413;1,2750000000000001
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;9.30;Mål;HF;3-1;1549,3964882876812;0,7841256527995029;1550,1806139404807;65;0,8;1,5;1,0;1,0048169100323217;1,2500000000000002
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;11.26;Udvisning;HF;3-2;1550,1806139404807;-0,6489509531752446;1549,5316629873055;-45;0,8;1,5;1,0;1,0020012271139165;1,4950000000000003
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;26.24;Skud reddet;HB;9-6;1549,5316629873055;0,7911801689292588;1550,3228431562347;70;1,0;1,2;1,0;1,0034873516301623;1,1750000000000003
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;31.59;Skud blokeret;PL;12-9;1550,3228431562347;-0,08207723746454576;1550,2407659187702;-8;1,0;1,2;1,0;1,001895944366654;1,065
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;32.36;Tilkendt straffe;HF;12-9;1550,2407659187702;0,25848915364667846;1550,4992550724169;25;1,0;1,2;1,0;1,0012995573860317;1,075
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;34.03;Skud på stolpe;HF;13-10;1550,4992550724169;-0,05118643337368667;1550,4480686390432;-5;1,0;1,2;1,0;1,0004320253107204;1,065
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;34.43;Mål;HF;13-11;1550,4480686390432;0,9754212246780298;1551,4234898637212;65;1,0;1,5;1,0;1,002496315991613;1,2500000000000002
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;38.48;Mål;HF;15-12;1551,4234898637212;0,7975860690028185;1552,221075932724;65;1,0;1,2;1,0;1,002874395594754;1,2750000000000001
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;40.37;Mål;HF;17-14;1552,221075932724;0,8291765502776798;1553,0502524830017;65;1,0;1,2;1,0;1,0039019864625347;1,3250000000000002
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;41.24;Tabt bold;HF;17-14;1553,0502524830017;-0,27587226587979785;1552,774380217122;-25;1,0;1,2;1,0;1,0026584852871594;1,145
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;47.52;Tilkendt straffe;HF;22-15;1552,774380217122;0,271620183664254;1553,0460004007862;25;1,4;0,9;1,0;1,0027557376045628;1,075
3102023_Bjerringbro-Silkeborg_vs_Ribe-Esbjerg_HH.db;0.44;Skud på stolpe;HF;0-0;1553,0460004007862;-0,07036938664214176;1552,975631014144;-5;0,8;1,7;1,0;1,0014944075041938;1,2900000000000003
3102023_Bjerringbro-Silkeborg_vs_Ribe-Esbjerg_HH.db;3.41;Mål;HF;3-1;1552,975631014144;0,7811656378532916;1553,7567966519973;65;0,8;1,5;1,0;1,0019903106574357;1,2500000000000002
3102023_Bjerringbro-Silkeborg_vs_Ribe-Esbjerg_HH.db;5.42;Mål;PL;4-1;1553,7567966519973;0,6377467929271461;1554,3945434449245;65;0,8;1,2;1,0;1,0021465085696297;1,2750000000000001
3102023_Bjerringbro-Silkeborg_vs_Ribe-Esbjerg_HH.db;7.57;Skud reddet;HF;5-3;1554,3945434449245;0,7744588218226909;1555,1690022667472;70;0,8;1,5;1,0;1,0033359807662987;1,1500000000000001
3102023_Bjerringbro-Silkeborg_vs_Ribe-Esbjerg_HH.db;12.20;Skud reddet;PL;7-6;1555,1690022667472;0,8259461793668379;1555,994948446114;70;0,8;1,5;1,0;1,0040244098201945;1,225
3102023_Bjerringbro-Silkeborg_vs_Ribe-Esbjerg_HH.db;14.19;Mål;HF;8-7;1555,994948446114;1,0024179707645544;1556,9973664168785;65;0,8;1,5;1,0;1,0051627003838077;1,6000000000000003
3102023_Bjerringbro-Silkeborg_vs_Ribe-Esbjerg_HH.db;17.26;Mål;HF;10-8;1556,9973664168785;0,9800336328742105;1557,9774000497528;65;1,0;1,5;1,0;1,005455781965371;1,2500000000000002
3102023_Bjerringbro-Silkeborg_vs_Ribe-Esbjerg_HH.db;18.40;Skud på stolpe;HF;10-9;1557,9774000497528;-0,07329772650518862;1557,9041023232476;-5;1,0;1,5;1,0;1,0040370089168307;1,215
552024_Aalborg_Håndbold_vs_Bjerringbro-Silkeborg.db;29.55;Mål;HF;13-18;1557,9041023232476;1,0306239089129576;1558,9347262321605;65;1,4;1,2;1,0;1,0045892169537345;1,1750000000000003
552024_Aalborg_Håndbold_vs_Bjerringbro-Silkeborg.db;34.48;Mål;ST;17-20;1558,9347262321605;0,6738784467324876;1559,608604678893;65;1,0;1,2;1,0;1,0044188856106764;1,075
552024_Aalborg_Håndbold_vs_Bjerringbro-Silkeborg.db;41.21;Udvisning;HF;20-22;1559,608604678893;-0,797307711397707;1558,8112969674953;-45;1,0;1,5;1,0;1,0016628177474423;1,47
622024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;3.32;Mål;HF;2-4;1558,8112969674953;0,7187932380156781;1559,530090205511;65;0,8;1,5;1,0;1,001891919184818;1,1500000000000001
622024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;4.10;Mål;HF;2-5;1559,530090205511;0,5376552795112275;1560,0677454850222;65;0,8;1,2;1,0;1,0025690280499229;1,075
622024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;6.55;Skud reddet;PL;3-6;1560,0677454850222;0,5794046926905594;1560,6471501777128;70;0,8;1,2;1,0;1,002389463021927;1,075
622024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;12.45;Mål;VF;9-10;1560,6471501777128;0,7662265055339503;1561,4133766832467;65;0,8;1,5;1,0;1,0028184349052993;1,225
622024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;20.53;Tilkendt straffe;HF;14-14;1561,4133766832467;0,443245748228037;1561,8566224314748;25;1,0;1,7;1,0;1,003738846170728;1,3000000000000003
622024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;31.30;Mål;HF;17-19;1561,8566224314748;0,9003537450150816;1562,7569761764898;65;1,0;1,5;1,0;1,004157864179012;1,1500000000000001
622024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;37.12;Mål;HF;19-23;1562,7569761764898;0,6735890952913905;1563,4305652717812;65;1,0;1,2;1,0;1,0042673199095082;1,075
622024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;45.16;Skud reddet;HB;22-26;1563,4305652717812;1,1337776334851242;1564,5643429052664;70;1,4;1,2;1,0;1,0051046751837203;1,2000000000000002
642024_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;3.19;Skud reddet;PL;2-1;1564,5643429052664;0,8274021686113429;1565,3917450738777;70;0,8;1,5;1,0;1,0051604080227374;1,225
642024_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;8.25;Skud reddet;HB;4-4;1565,3917450738777;0,9951892167750884;1566,3869342906528;70;0,8;1,7;1,0;1,0057320567823071;1,3000000000000003
642024_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;8.52;Mål;HF;4-5;1566,3869342906528;0,7687815842043619;1567,1557158748572;65;0,8;1,5;1,0;1,0054945968814688;1,225
642024_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;11.53;Skud blokeret;PL;7-6;1567,1557158748572;-0,09382471182425434;1567,061891163033;-8;0,8;1,5;1,0;1,004008606968301;1,215
642024_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;31.34;Mål;HF;16-17;1567,061891163033;0,9789083917939934;1568,040799554827;65;1,0;1,5;1,0;1,0042092378461087;1,25
642024_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;34.22;Skud reddet;HF;17-19;1568,040799554827;0,9700661237593522;1569,0108656785862;70;1,0;1,5;1,0;1,004593967255406;1,1500000000000001
642024_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;40.03;Mål;PL;22-23;1569,0108656785862;0,9990687004356005;1570,0099343790218;65;1,0;1,5;1,0;1,0048443999881909;1,2750000000000001
642024_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;45.28;Skud på stolpe;HB;24-24;1570,0099343790218;-0,13536057943360902;1569,8745737995882;-5;1,4;1,7;1,0;1,0033147600285257;1,4150000000000003
642024_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;46.57;Skud reddet;PL;26-25;1569,8745737995882;1,640058439332961;1571,5146322389212;70;1,4;1,5;1,0;1,0056516255825967;1,3900000000000003
642024_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;58.59;Skud reddet;PL;31-30;1571,5146322389212;2,9118441688419807;1574,4264764077632;70;1,8;1,5;1,0;1,0089791035924722;1,915
692023_Bjerringbro-Silkeborg_vs_Nordsjælland_Håndbold.db;18.31;Mål;HF;10-7;1574,4264764077632;0,802743774818282;1575,2292201825815;65;1,0;1,2;1,0;1,0082596937392905;1,2750000000000001
692023_Bjerringbro-Silkeborg_vs_Nordsjælland_Håndbold.db;20.45;Udvisning;HF;11-9;1575,2292201825815;-0,7731335331593527;1574,456086649422;-45;1,0;1,5;1,0;1,0049707488241313;1,4200000000000002
692023_Bjerringbro-Silkeborg_vs_Nordsjælland_Håndbold.db;28.53;Skud reddet;PL;14-14;1574,456086649422;2,0292288962596103;1576,4853155456817;70;1,4;1,7;1,0;1,0077461274059458;1,5150000000000003
692023_Bjerringbro-Silkeborg_vs_Nordsjælland_Håndbold.db;29.10;Mål;HF;15-14;1576,4853155456817;1,9533143187509268;1578,4386298644326;65;1,4;1,5;1,0;1,0086496800179579;1,7750000000000001
692023_Bjerringbro-Silkeborg_vs_Nordsjælland_Håndbold.db;36.20;Mål;HF;19-20;1578,4386298644326;0,9637647692570681;1579,4023946336897;65;1,0;1,5;1,0;1,0067990657845387;1,225
692023_Bjerringbro-Silkeborg_vs_Nordsjælland_Håndbold.db;41.33;Skud blokeret;HB;21-21;1579,4023946336897;-0,1467832493988226;1579,255611384291;-8;1,0;1,7;1,0;1,004931580315664;1,3400000000000003
692023_Bjerringbro-Silkeborg_vs_Nordsjælland_Håndbold.db;41.50;Mål;HF;22-21;1579,255611384291;1,2933469438662542;1580,5489583281571;65;1,0;1,5;1,0;1,0069495830675343;1,6500000000000001
692023_Bjerringbro-Silkeborg_vs_Nordsjælland_Håndbold.db;44.34;Tabt bold;HF;23-22;1580,5489583281571;-0,43651264425966474;1580,1124456838975;-25;1,0;1,5;1,0;1,0036541373617598;1,445
692023_Bjerringbro-Silkeborg_vs_Nordsjælland_Håndbold.db;50.00;Mål;HF;28-24;1580,1124456838975;1,2932685752389261;1581,4057142591364;65;1,4;1,2;1,0;1,0038249016476875;1,4750000000000003
692023_Bjerringbro-Silkeborg_vs_Nordsjælland_Håndbold.db;52.17;Mål;PL;30-24;1581,4057142591364;1,0030017652284187;1582,4087160243648;65;1,4;0,9;1,0;1,0042208203279581;1,5250000000000004
7102023_SønderjyskE_Herrer_vs_Bjerringbro-Silkeborg.db;27.39;Mål;HF;10-13;1582,4087160243648;1,030812587650189;1583,439528612015;65;1,4;1,2;1,0;1,0054346406342045;1,1750000000000003
7102023_SønderjyskE_Herrer_vs_Bjerringbro-Silkeborg.db;29.28;Fejlaflevering;HF;11-13;1583,439528612015;-0,7449064165530217;1582,694622195462;-30;1,4;1,5;1,0;1,0023969747827923;1,4700000000000004
7102023_SønderjyskE_Herrer_vs_Bjerringbro-Silkeborg.db;29.56;Tilkendt straffe;HF;12-13;1582,694622195462;0,5894094211723768;1583,2840316166344;25;1,4;1,5;1,0;1,003357141195882;1,4000000000000001
7102023_SønderjyskE_Herrer_vs_Bjerringbro-Silkeborg.db;41.48;Mål;PL;13-22;1583,2840316166344;0,4695711420797579;1583,7536027587141;65;1,0;0,9;1,0;1,0026778667242757;1,0
7102023_SønderjyskE_Herrer_vs_Bjerringbro-Silkeborg.db;43.09;Mål;HF;13-23;1583,7536027587141;0,46925324162702964;1584,2228560003412;65;1,0;0,9;1,0;1,0023169969706784;1,0
7102023_SønderjyskE_Herrer_vs_Bjerringbro-Silkeborg.db;45.18;Mål;HF;14-25;1584,2228560003412;0,5098686331889439;1584,73272463353;65;1,4;0,65;1,0;1,0020579093270532;1,075
7102023_SønderjyskE_Herrer_vs_Bjerringbro-Silkeborg.db;53.32;Skud forbi;HB;17-27;1584,73272463353;-0,2151458413641194;1584,517578792166;-15;1,4;0,9;1,0;1,0019436563408881;1,4200000000000002
7102023_SønderjyskE_Herrer_vs_Bjerringbro-Silkeborg.db;55.06;Mål;HF;17-28;1584,517578792166;0,6163556596345643;1585,1339344518005;65;1,4;0,65;1,0;1,0022500905825322;1,3000000000000003
7102023_SønderjyskE_Herrer_vs_Bjerringbro-Silkeborg.db;59.05;Udvisning;HF;18-30;1585,1339344518005;-0,726094109623773;1584,4078403421768;-45;1,8;0,65;1,0;1,0003377956658528;1,72
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;7.08;Skud på stolpe;HB;4-2;1584,4078403421768;-0,05473848417886984;1584,353101857998;-5;0,8;1,5;1,0;0,9998439900504109;1,1400000000000001
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;10.52;Skud blokeret;PL;7-5;1584,353101857998;-0,08753834101685243;1584,265563516981;-8;0,8;1,5;1,0;0,9993386085817502;1,1400000000000001
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;11.27;Regelfejl;HF;7-5;1584,265563516981;-0,26804659894833094;1583,9975169180327;-22;0,8;1,5;1,0;0,9991469666501753;1,2700000000000002
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;12.58;Udvisning;HF;8-6;1583,9975169180327;-0,6129167152218997;1583,3846002028108;-45;0,8;1,5;1,0;0,9977811141397842;1,4200000000000002
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;18.48;Mål;HF;10-12;1583,3846002028108;0,8950096593832768;1584,279609862194;65;1,0;1,5;1,0;1,0001652116754174;1,1500000000000001
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;24.52;Tilkendt straffe;HF;14-17;1584,279609862194;0,25804262461224425;1584,5376524868063;25;1,0;1,2;1,0;1,0006162294202812;1,075
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;30.44;Mål;HF;16-21;1584,5376524868063;0,639994140337194;1585,1776466271435;65;1,0;1,2;1,0;1,0016678076522239;1,025
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;31.40;Fejlaflevering;HF;16-21;1585,1776466271435;-0,37358202554196396;1584,8040646016016;-30;1,0;1,2;1,0;1,0009884884096736;1,2950000000000002
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;37.39;Skud forbi;HB;20-23;1584,8040646016016;-0,17945721620208133;1584,6246073853995;-15;1,0;1,2;1,0;1,0009960967596356;1,245
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;40.00;Mål;HB;20-24;1584,6246073853995;0,702699259925339;1585,3273066453248;65;1,0;1,2;1,0;1,001361661187244;1,125
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;45.07;Skud reddet;PL;22-26;1585,3273066453248;1,130497261013943;1586,4578039063388;70;1,4;1,2;1,0;1,0028696380117124;1,2000000000000002
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;48.55;Mål;HB;23-29;1586,4578039063388;0,7556422148491038;1587,2134461211879;65;1,4;0,9;1,0;1,0032340836442122;1,1500000000000001
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;50.37;Mål;PL;23-30;1587,2134461211879;0,755916817344314;1587,9693629385322;65;1,4;0,9;1,0;1,004302234762463;1,1500000000000001
9122023_TTH_Holstebro_vs_Bjerringbro-Silkeborg.db;54.19;Udvisning;HF;26-31;1587,9693629385322;-0,9080659774185733;1587,0612969611136;-45;1,4;1,2;1,0;1,0022607647591075;1,4950000000000003
932024_KIF_Kolding_vs_Bjerringbro-Silkeborg.db;28.46;Mål;PL;12-13;1587,0612969611136;1,5322562571636809;1588,5935532182773;65;1,4;1,5;1,0;1,0039784480594096;1,4000000000000001
