match,time,action,position,team,home_score,away_score,base_weight,time_mult,score_mult,pos_mult,context_mult,total_weight,elite_status,elite_multiplier,rating_change,old_rating,new_rating,goalkeeper_penalty,player_name,season,league,action_type
Skjern Håndbold vs SAH,29.05,Mål,PL,SAH,10,8,65,1.6,1.5,1.0,1.4000000000000001,218.40000000000003,NORMAL,1.0,1.7472000000000003,1486.3990512000016,1488.1462512000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
Skjern Håndbold vs SAH,29.59,Fejlaflevering,PL,SAH,10,8,-30,1.6,1.5,1.0,1.32,-95.04,NORMAL,1.0,-0.7603200000000001,1488.1462512000016,1487.3859312000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
Skjern Håndbold vs SAH,30.49,Mål,PL,SAH,10,9,65,1.0,1.5,1.0,1.6000000000000003,156.00000000000003,NORMAL,1.0,1.2480000000000002,1487.3859312000016,1488.6339312000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
Skjern Håndbold vs SAH,33.30,Fejlaflevering,PL,SAH,11,9,-30,1.0,1.5,1.0,1.1700000000000002,-52.650000000000006,NORMAL,1.0,-0.4212000000000001,1488.6339312000016,1488.2127312000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
Skjern Håndbold vs SAH,37.12,Mål,PL,SAH,12,12,65,1.0,1.7,1.0,1.5000000000000002,165.75000000000003,NORMAL,1.0,1.3260000000000003,1488.2127312000016,1489.5387312000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
Skjern Håndbold vs SAH,38.16,Mål,ST,SAH,13,13,65,1.0,1.7,1.0,1.5000000000000002,165.75000000000003,NORMAL,1.0,1.3260000000000003,1489.5387312000016,1490.8647312000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
Skjern Håndbold vs SAH,41.30,Mål,ST,SAH,16,16,65,1.2,1.7,1.0,1.5500000000000003,205.53000000000003,NORMAL,1.0,1.6442400000000004,1490.8647312000016,1492.5089712000017,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
Skjern Håndbold vs SAH,49.41,Mål,PL,SAH,21,23,65,1.5,1.5,1.0,1.2750000000000001,186.46875000000003,NORMAL,1.0,1.4917500000000004,1492.5089712000017,1494.0007212000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
Skjern Håndbold vs SAH,5.05,Mål,VB,SAH,2,2,65,1.0,1.7,1.0,1.5000000000000002,165.75000000000003,NORMAL,1.0,1.3260000000000003,1479.9615112000015,1481.2875112000015,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
Skjern Håndbold vs SAH,51.35,Skud reddet,VB,SAH,21,24,70,1.4,1.2,1.0,1.2750000000000001,149.94,NORMAL,1.0,1.19952,1494.0007212000016,1495.2002412000015,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
Skjern Håndbold vs SAH,54.05,Mål på straffe,PL,SAH,22,25,60,1.4,1.2,1.0,1.2750000000000001,128.52,NORMAL,1.0,1.0281600000000002,1495.2002412000015,1496.2284012000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
Skjern Håndbold vs SAH,56.16,Mål,VB,SAH,24,26,65,2.4,1.5,1.0,1.5000000000000002,351.00000000000006,NORMAL,1.0,2.8080000000000007,1496.2284012000016,1499.0364012000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
Skjern Håndbold vs SAH,57.10,Regelfejl,PL,SAH,25,26,-22,2.4,1.5,1.0,1.595,-126.32399999999998,NORMAL,1.0,-1.010592,1499.0364012000016,1498.0258092000015,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
Skjern Håndbold vs SAH,58.17,Regelfejl,PL,SAH,26,26,-22,1.8,1.7,1.0,1.82,-122.52240000000002,NORMAL,1.0,-0.9801792000000001,1498.0258092000015,1497.0456300000014,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
Skjern Håndbold vs SAH,8.17,Tilkendt straffe,PL,SAH,3,2,25,1.0,1.5,1.0,1.225,45.9375,NORMAL,1.0,0.3675,1481.2875112000015,1481.6550112000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
SønderjyskE Herrer vs SAH,0.44,Skud blokeret,PL,SAH,0,0,-8,1.0,1.7,1.0,1.2900000000000003,-17.544000000000004,NORMAL,1.0,-0.14035200000000003,1296.6399004000007,1296.4995484000008,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEUTRAL
SønderjyskE Herrer vs SAH,12.01,Udvisning,PL,SAH,5,5,-45,1.0,1.7,1.0,1.32,-100.98,NORMAL,1.0,-0.80784,1297.5771484000009,1296.769308400001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
SønderjyskE Herrer vs SAH,2.35,Mål på straffe,PL,SAH,0,2,60,1.0,1.5,1.0,1.1500000000000001,103.50000000000001,NORMAL,1.0,0.8280000000000002,1296.4995484000008,1297.3275484000008,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
SønderjyskE Herrer vs SAH,20.24,Mål,ST,SAH,11,9,65,1.0,1.5,1.0,1.2500000000000002,121.87500000000003,NORMAL,1.0,0.9750000000000002,1296.769308400001,1297.7443084000008,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
SønderjyskE Herrer vs SAH,21.33,Udvisning,PL,SAH,12,10,-45,1.0,1.5,1.0,1.1700000000000002,-78.97500000000001,NORMAL,1.0,-0.6318,1297.7443084000008,1297.1125084000007,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
SønderjyskE Herrer vs SAH,29.34,Mål,HF,SAH,17,15,65,1.6,1.5,1.0,1.4000000000000001,218.40000000000003,NORMAL,1.0,1.7472000000000003,1297.1125084000007,1298.8597084000007,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
SønderjyskE Herrer vs SAH,31.02,Skud reddet,PL,SAH,18,15,70,1.0,1.2,1.0,1.075,90.3,NORMAL,1.0,0.7224,1298.8597084000007,1299.5821084000008,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
SønderjyskE Herrer vs SAH,4.34,Mål,PL,SAH,1,4,65,1.0,1.2,1.0,1.075,83.85,NORMAL,1.0,0.6708,1297.3275484000008,1297.9983484000009,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
SønderjyskE Herrer vs SAH,44.13,Regelfejl,PL,SAH,26,21,-22,1.2,1.2,1.0,1.095,-34.68959999999999,NORMAL,1.0,-0.27751679999999995,1299.5821084000008,1299.3045916000008,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
SønderjyskE Herrer vs SAH,46.13,Mål,PL,SAH,28,23,65,1.5,1.2,1.0,1.4500000000000004,169.65000000000003,NORMAL,1.0,1.3572000000000004,1299.3045916000008,1300.6617916000007,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
SønderjyskE Herrer vs SAH,47.18,Tilkendt straffe,PL,SAH,29,23,25,1.5,0.9,1.0,1.1500000000000001,38.81250000000001,NORMAL,1.0,0.31050000000000005,1300.6617916000007,1300.9722916000007,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
SønderjyskE Herrer vs SAH,50.31,Mål på straffe,PL,SAH,32,27,60,1.4,1.2,1.0,1.5250000000000004,153.72000000000003,NORMAL,1.0,1.2297600000000002,1300.9722916000007,1302.2020516000007,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
SønderjyskE Herrer vs SAH,51.24,Mål på straffe,PL,SAH,33,28,60,1.4,1.2,1.0,1.5250000000000004,153.72000000000003,NORMAL,1.0,1.2297600000000002,1302.2020516000007,1303.4318116000006,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
SønderjyskE Herrer vs SAH,6.57,Fejlaflevering,PL,SAH,2,4,-30,1.0,1.5,1.0,1.1700000000000002,-52.650000000000006,NORMAL,1.0,-0.4212000000000001,1297.9983484000009,1297.5771484000009,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
TMS Ringsted vs SAH,11.12,Udvisning,PL,SAH,3,5,-45,1.0,1.5,1.0,1.1700000000000002,-78.97500000000001,NORMAL,1.0,-0.6318,1408.7564732000017,1408.1246732000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
TMS Ringsted vs SAH,17.28,Mål,VB,SAH,6,8,65,1.0,1.5,1.0,1.1500000000000001,112.12500000000001,NORMAL,1.0,0.8970000000000001,1408.1246732000016,1409.0216732000015,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,20.25,Mål,PL,SAH,8,10,65,1.0,1.5,1.0,1.1500000000000001,112.12500000000001,NORMAL,1.0,0.8970000000000001,1409.0216732000015,1409.9186732000014,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,26.08,Mål,PL,SAH,11,13,65,1.4,1.5,1.0,1.2500000000000002,170.62500000000003,NORMAL,1.0,1.3650000000000002,1409.9186732000014,1411.2836732000014,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,28.29,Skud reddet,PL,SAH,13,13,70,1.6,1.7,1.0,1.4500000000000004,276.0800000000001,NORMAL,1.0,2.208640000000001,1411.2836732000014,1413.4923132000015,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,29.58,Mål,HF,SAH,14,14,65,1.6,1.7,1.0,1.6500000000000004,291.72,NORMAL,1.0,2.3337600000000003,1413.4923132000015,1415.8260732000015,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,45.10,Mål,PL,SAH,20,19,65,1.5,1.5,1.0,1.7250000000000003,252.28125000000006,NORMAL,1.0,2.0182500000000005,1415.8260732000015,1417.8443232000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,46.20,Skud reddet,PL,SAH,20,19,70,1.5,1.5,1.0,1.3500000000000003,212.62500000000006,NORMAL,1.0,1.7010000000000005,1417.8443232000016,1419.5453232000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,50.00,Mål på straffe,PL,SAH,21,20,60,1.4,1.5,1.0,1.8000000000000003,226.80000000000004,NORMAL,1.0,1.8144000000000005,1419.5453232000016,1421.3597232000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,51.35,Mål,VB,SAH,22,21,65,1.4,1.5,1.0,1.8000000000000003,245.70000000000005,NORMAL,1.0,1.9656000000000005,1421.3597232000016,1423.3253232000015,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,53.13,Mål,ST,SAH,22,22,65,1.4,1.7,1.0,1.7000000000000002,262.99,NORMAL,1.0,2.10392,1423.3253232000015,1425.4292432000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,58.07,Skud reddet,PL,SAH,24,24,70,1.8,1.7,1.0,1.8000000000000003,385.56000000000006,NORMAL,1.0,3.0844800000000006,1425.4292432000016,1428.5137232000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,59.55,Skud reddet,PL,SAH,25,24,70,1.8,1.5,1.0,1.7250000000000003,326.02500000000003,NORMAL,1.0,2.6082000000000005,1428.5137232000016,1431.1219232000014,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,7.55,Mål på straffe,PL,SAH,3,3,60,1.0,1.7,1.0,1.5000000000000002,153.00000000000003,NORMAL,1.0,1.2240000000000002,1406.5769732000017,1407.8009732000016,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TMS Ringsted vs SAH,9.55,Mål,PL,SAH,3,4,65,1.0,1.5,1.0,1.225,119.43750000000001,NORMAL,1.0,0.9555000000000001,1407.8009732000016,1408.7564732000017,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,1.53,Skud reddet,PL,SAH,0,0,70,1.0,1.7,1.0,1.3000000000000003,154.70000000000005,NORMAL,1.0,1.2376000000000005,1337.0047096000014,1338.2423096000014,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,14.00,Mål,PL,SAH,5,7,65,1.0,1.5,1.0,1.1500000000000001,112.12500000000001,NORMAL,1.0,0.8970000000000001,1340.3079096000013,1341.2049096000012,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,16.18,Mål,PL,SAH,8,8,65,1.0,1.7,1.0,1.5000000000000002,165.75000000000003,NORMAL,1.0,1.3260000000000003,1341.2049096000012,1342.5309096000012,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,19.08,Skud reddet,PL,SAH,9,9,70,1.0,1.7,1.0,1.3000000000000003,154.70000000000005,NORMAL,1.0,1.2376000000000005,1342.5309096000012,1343.7685096000012,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,20.08,Skud på stolpe,VB,SAH,10,9,-5,1.0,1.5,1.0,1.215,-9.1125,NORMAL,1.0,-0.0729,1343.7685096000012,1343.6956096000013,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEUTRAL
TTH Holstebro vs SAH,21.14,Advarsel,PL,SAH,11,9,-15,1.0,1.5,1.0,1.1700000000000002,-26.325000000000003,NORMAL,1.0,-0.21060000000000004,1343.6956096000013,1343.4850096000011,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
TTH Holstebro vs SAH,27.27,Mål,PL,SAH,17,14,65,1.4,1.2,1.0,1.3750000000000002,150.15000000000003,NORMAL,1.0,1.2012000000000003,1343.4850096000011,1344.6862096000011,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,32.50,Skud forbi,PL,SAH,21,15,-15,1.0,0.9,1.0,1.045,-14.107499999999998,NORMAL,1.0,-0.11285999999999999,1344.6862096000011,1344.5733496000012,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
TTH Holstebro vs SAH,35.21,Mål,VB,SAH,23,16,65,1.0,0.9,1.0,1.2500000000000002,73.12500000000001,NORMAL,1.0,0.5850000000000001,1344.5733496000012,1345.1583496000012,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,37.34,Mål,PL,SAH,23,17,65,1.0,0.9,1.0,1.3250000000000004,77.51250000000002,NORMAL,1.0,0.6201000000000001,1345.1583496000012,1345.7784496000013,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,4.40,Skud reddet,PL,SAH,1,1,70,1.0,1.7,1.0,1.3000000000000003,154.70000000000005,NORMAL,1.0,1.2376000000000005,1338.2423096000014,1339.4799096000013,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,41.53,Skud reddet,VB,SAH,24,18,70,1.2,0.9,1.0,1.075,81.27000000000001,NORMAL,1.0,0.6501600000000001,1345.7784496000013,1346.4286096000012,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,48.00,Mål på straffe,PL,SAH,27,22,60,1.5,1.2,1.0,1.4500000000000004,156.60000000000005,NORMAL,1.0,1.2528000000000004,1346.4286096000012,1347.6814096000012,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,50.23,Fejlaflevering,PL,SAH,28,22,-30,1.4,0.9,1.0,1.2450000000000003,-47.06100000000002,NORMAL,1.0,-0.37648800000000016,1347.6814096000012,1347.304921600001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
TTH Holstebro vs SAH,51.42,Skud reddet,VB,SAH,28,22,70,1.4,0.9,1.0,1.2250000000000003,108.04500000000003,NORMAL,1.0,0.8643600000000002,1347.304921600001,1348.169281600001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,53.27,Skud reddet,VB,SAH,31,23,70,1.4,0.9,1.0,1.1500000000000001,101.43000000000002,NORMAL,1.0,0.8114400000000002,1348.169281600001,1348.980721600001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,57.44,Skud reddet,PL,SAH,33,23,70,2.4,0.9,1.0,1.3000000000000003,196.56000000000006,NORMAL,1.0,1.5724800000000005,1348.980721600001,1350.553201600001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,58.01,Mål,PL,SAH,33,24,65,1.8,0.9,1.0,1.7500000000000002,184.275,NORMAL,1.0,1.4742000000000002,1350.553201600001,1352.0274016000012,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,59.25,Skud blokeret,PL,SAH,34,24,-8,1.8,0.9,1.0,1.4400000000000002,-18.6624,NORMAL,1.0,-0.14929920000000002,1352.0274016000012,1351.8781024000011,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEUTRAL
TTH Holstebro vs SAH,9.54,Mål på straffe,PL,SAH,2,4,60,1.0,1.5,1.0,1.1500000000000001,103.50000000000001,NORMAL,1.0,0.8280000000000002,1339.4799096000013,1340.3079096000013,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,1.36,Skud reddet,HB,SAH,0,0,70,1.0,1.7,1.0,1.3000000000000003,154.70000000000005,NORMAL,1.0,1.2376000000000005,1200.0,1201.2376,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,12.01,Skud reddet,PL,SAH,4,5,70,1.0,1.5,1.0,1.225,128.625,NORMAL,1.0,1.029,1201.1647,1202.1937,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,12.49,Mål,PL,SAH,5,6,65,1.0,1.5,1.0,1.225,119.43750000000001,NORMAL,1.0,0.9555000000000001,1202.1937,1203.1492,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,14.17,Mål,ST,SAH,6,7,65,1.0,1.5,1.0,1.225,119.43750000000001,NORMAL,1.0,0.9555000000000001,1203.1492,1204.1047,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,19.04,Udvisning,PL,SAH,8,8,-45,1.0,1.7,1.0,1.32,-100.98,NORMAL,1.0,-0.80784,1204.1047,1203.2968600000002,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
TTH Holstebro vs SAH – Skanderborg AGF,23.33,Mål på straffe,PL,SAH,9,11,60,1.0,1.5,1.0,1.1500000000000001,103.50000000000001,NORMAL,1.0,0.8280000000000002,1203.2968600000002,1204.1248600000001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,25.21,Straffekast reddet,PL,SAH,10,11,120,1.4,1.5,1.0,1.3250000000000002,333.90000000000003,NORMAL,1.0,2.6712000000000002,1204.1248600000001,1206.7960600000001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,25.25,Mål,ST,SAH,10,12,65,1.4,1.5,1.0,1.2500000000000002,170.62500000000003,NORMAL,1.0,1.3650000000000002,1206.7960600000001,1208.1610600000001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,27.27,Mål,PL,SAH,12,13,65,1.4,1.5,1.0,1.3250000000000002,180.8625,NORMAL,1.0,1.4469,1208.1610600000001,1209.60796,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,28.55,Mål,ST,SAH,13,14,65,1.6,1.5,1.0,1.3750000000000002,214.50000000000003,NORMAL,1.0,1.7160000000000002,1209.60796,1211.32396,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,30.00,Skud reddet,HB,SAH,13,14,70,1.6,1.5,1.0,1.3750000000000002,231.00000000000003,NORMAL,1.0,1.8480000000000003,1211.32396,1213.17196,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,32.25,Regelfejl,PL,SAH,13,15,-22,1.0,1.5,1.0,1.1700000000000002,-38.61000000000001,NORMAL,1.0,-0.30888000000000004,1213.17196,1212.8630799999999,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
TTH Holstebro vs SAH – Skanderborg AGF,35.43,Tilkendt straffe,PL,SAH,15,17,25,1.0,1.5,1.0,1.1500000000000001,43.12500000000001,NORMAL,1.0,0.3450000000000001,1212.8630799999999,1213.2080799999999,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,39.20,Mål,PL,SAH,17,20,65,1.0,1.2,1.0,1.075,83.85,NORMAL,1.0,0.6708,1213.2080799999999,1213.87888,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,41.34,Mål,PL,SAH,19,21,65,1.2,1.5,1.0,1.2000000000000002,140.40000000000003,NORMAL,1.0,1.1232000000000002,1213.87888,1215.00208,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,45.15,Skud reddet,PL,SAH,20,23,70,1.5,1.2,1.0,1.2000000000000002,151.20000000000002,NORMAL,1.0,1.2096000000000002,1215.00208,1216.21168,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,47.49,Mål,PL,SAH,22,25,65,1.5,1.2,1.0,1.2000000000000002,140.40000000000003,NORMAL,1.0,1.1232000000000002,1216.21168,1217.3348799999999,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,5.21,Skud på stolpe,PL,SAH,1,2,-5,1.0,1.5,1.0,1.215,-9.1125,NORMAL,1.0,-0.0729,1201.2376,1201.1647,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEUTRAL
TTH Holstebro vs SAH – Skanderborg AGF,57.01,Mål på straffe,PL,SAH,25,29,60,2.4,1.2,1.0,1.4250000000000003,246.24,NORMAL,1.0,1.9699200000000001,1217.3348799999999,1219.3048,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
